90,555,251.0
90,570,249.0
90,585,248.0
105,0,239.0
105,15,240.0
105,30,244.0
105,45,246.0
105,60,246.0
105,75,246.0
105,90,247.0
105,105,226.0
105,120,248.0
105,135,251.0
105,150,249.0
105,165,32.0
105,180,33.0
105,195,29.0
105,210,39.0
105,225,49.0
105,240,35.0
105,255,27.0
105,270,26.0
105,285,25.0
105,300,42.0
105,315,24.0
105,330,22.0
105,345,17.0
105,360,20.0
105,375,17.0
105,390,19.0
105,405,20.0
105,420,19.0
105,435,15.0
105,450,247.0
105,465,250.0
105,480,251.0
105,495,254.0
105,510,183.0
105,525,252.0
105,540,240.0
105,555,247.0
105,570,249.0
105,585,248.0
120,0,244.0
120,15,240.0
120,30,242.0
120,45,240.0
120,60,242.0
120,75,243.0
120,90,245.0
120,105,239.0
120,120,236.0
120,135,243.0
120,150,239.0
120,165,43.0
120,180,76.0
120,195,38.0
120,210,41.0
120,225,45.0
120,240,60.0
120,255,31.0
120,270,23.0
120,285,27.0
120,300,35.0
120,315,20.0
120,330,22.0
120,345,16.0
120,360,20.0
120,375,19.0
120,390,17.0
120,405,16.0
120,420,20.0
120,435,27.0
120,450,190.0
120,465,35.0
120,480,46.0
120,495,30.0
120,510,58.0
120,525,156.0
120,540,219.0
120,555,243.0
120,570,246.0
120,585,247.0
135,0,218.0
135,15,232.0
135,30,234.0
135,45,234.0
135,60,238.0
135,75,239.0
135,90,239.0
135,105,241.0
135,120,241.0
135,135,227.0
135,150,225.0
135,165,182.0
135,180,51.0
135,195,80.0
135,210,21.0
135,225,23.0
135,240,17.0
135,255,24.0
135,270,46.0
135,285,23.0
135,300,18.0
135,315,22.0
135,330,24.0
135,345,17.0
135,360,77.0
135,375,16.0
135,390,20.0
135,405,16.0
135,420,19.0
135,435,22.0
135,450,23.0
135,465,24.0
135,480,29.0
135,495,27.0
135,510,57.0
135,525,39.0
135,540,45.0
135,555,201.0
135,570,216.0
135,585,241.0
150,0,236.0
150,15,232.0
150,30,230.0
150,45,231.0
150,60,228.0
150,75,234.0
150,90,230.0
150,105,236.0
150,120,237.0
150,135,235.0
150,150,226.0
150,165,149.0
150,180,110.0
150,195,39.0
150,210,23.0
150,225,20.0
150,240,17.0
150,255,18.0
150,270,16.0
150,285,16.0
150,300,26.0
150,315,18.0
150,330,18.0
150,345,33.0
150,360,23.0
150,375,83.0
150,390,22.0
150,405,19.0
150,420,17.0
150,435,19.0
150,450,23.0
150,465,32.0
150,480,27.0
150,495,30.0
150,510,35.0
150,525,41.0
150,540,42.0
150,555,46.0
150,570,221.0
150,585,244.0
165,0,232.0
165,15,231.0
165,30,226.0
165,45,228.0
165,60,218.0
165,75,233.0
165,90,231.0
165,105,233.0
165,120,225.0
165,135,222.0
165,150,213.0
165,165,129.0
165,180,100.0
165,195,55.0
165,210,38.0
165,225,19.0
165,240,19.0
165,255,20.0
165,270,25.0
165,285,33.0
165,300,25.0
165,315,26.0
165,330,27.0
165,345,20.0
165,360,221.0
165,375,27.0
165,390,15.0
165,405,13.0
165,420,19.0
165,435,23.0
165,450,24.0
165,465,25.0
165,480,25.0
165,495,33.0
165,510,38.0
165,525,51.0
165,540,84.0
165,555,219.0
165,570,243.0
165,585,248.0
180,0,231.0
180,15,232.0
180,30,231.0
180,45,226.0
180,60,228.0
180,75,224.0
180,90,230.0
180,105,227.0
180,120,234.0
180,135,227.0
180,150,210.0
180,165,221.0
180,180,112.0
180,195,22.0
180,210,44.0
180,225,16.0
180,240,23.0
180,255,45.0
180,270,23.0
180,285,13.0
180,300,32.0
180,315,29.0
180,330,23.0
180,345,14.0
180,360,12.0
180,375,14.0
180,390,17.0
180,405,15.0
180,420,32.0
180,435,45.0
180,450,28.0
180,465,36.0
180,480,31.0
180,495,20.0
180,510,36.0
180,525,131.0
180,540,210.0
180,555,236.0
180,570,244.0
180,585,247.0
195,0,229.0
195,15,232.0
195,30,232.0
195,45,222.0
195,60,229.0
195,75,226.0
195,90,227.0
195,105,124.0
195,120,229.0
195,135,227.0
195,150,222.0
195,165,225.0
195,180,224.0
195,195,26.0
195,210,43.0
195,225,72.0
195,240,22.0
195,255,22.0
195,270,27.0
195,285,18.0
195,300,19.0
195,315,24.0
195,330,141.0
195,345,26.0
195,360,12.0
195,375,14.0
195,390,15.0
195,405,14.0
195,420,31.0
195,435,28.0
195,450,24.0
195,465,36.0
195,480,38.0
195,495,24.0
195,510,74.0
195,525,146.0
195,540,232.0
195,555,243.0
195,570,243.0
195,585,245.0
210,0,215.0
210,15,231.0
210,30,233.0
210,45,229.0
210,60,232.0
210,75,230.0
210,90,228.0
210,105,185.0
210,120,229.0
210,135,228.0
210,150,227.0
210,165,207.0
210,180,223.0
210,195,215.0
210,210,130.0
210,225,206.0
210,240,212.0
210,255,173.0
210,270,119.0
210,285,95.0
210,300,106.0
210,315,142.0
210,330,203.0
210,345,20.0
210,360,17.0
210,375,16.0
210,390,15.0
210,405,47.0
210,420,22.0
210,435,37.0
210,450,37.0
210,465,32.0
210,480,39.0
210,495,30.0
210,510,104.0
210,525,236.0
210,540,234.0
210,555,246.0
210,570,243.0
210,585,245.0
225,0,226.0
225,15,229.0
225,30,232.0
225,45,233.0
225,60,224.0
225,75,230.0
225,90,226.0
225,105,217.0
225,120,224.0
225,135,223.0
225,150,222.0
225,165,207.0
225,180,172.0
225,195,123.0
225,210,201.0
225,225,207.0
225,240,197.0
225,255,213.0
225,270,151.0
225,285,81.0
225,300,133.0
225,315,91.0
225,330,202.0
225,345,216.0
225,360,20.0
225,375,21.0
225,390,15.0
225,405,19.0
225,420,21.0
225,435,19.0
225,450,22.0
225,465,34.0
225,480,23.0
225,495,166.0
225,510,225.0
225,525,238.0
225,540,245.0
225,555,239.0
225,570,244.0
225,585,248.0
240,0,227.0
240,15,230.0
240,30,234.0
240,45,235.0
240,60,233.0
240,75,231.0
240,90,229.0
240,105,230.0
240,120,225.0
240,135,224.0
240,150,221.0
240,165,216.0
240,180,213.0
240,195,212.0
240,210,206.0
240,225,202.0
240,240,204.0
240,255,147.0
240,270,179.0
240,285,192.0
240,300,188.0
240,315,174.0
240,330,174.0
240,345,196.0
240,360,31.0
240,375,17.0
240,390,16.0
240,405,24.0
240,420,26.0
240,435,22.0
240,450,74.0
240,465,44.0
240,480,239.0
240,495,246.0
240,510,157.0
240,525,238.0
240,540,245.0
240,555,242.0
240,570,241.0
240,585,243.0
255,0,230.0
255,15,231.0
255,30,233.0
255,45,236.0
255,60,235.0
255,75,232.0
255,90,226.0
255,105,227.0
255,120,224.0
255,135,222.0
255,150,219.0
255,165,216.0
255,180,210.0
255,195,201.0
255,210,204.0
255,225,194.0
255,240,200.0
255,255,198.0
255,270,192.0
255,285,178.0
255,300,177.0
255,315,145.0
255,330,158.0
255,345,188.0
255,360,193.0
255,375,25.0
255,390,16.0
255,405,11.0
255,420,28.0
255,435,51.0
255,450,56.0
255,465,236.0
255,480,244.0
255,495,245.0
255,510,246.0
255,525,244.0
255,540,242.0
255,555,242.0
255,570,238.0
255,585,245.0
270,0,225.0
270,15,233.0
270,30,232.0
270,45,232.0
270,60,232.0
270,75,227.0
270,90,226.0
270,105,192.0
270,120,228.0
270,135,217.0
270,150,216.0
270,165,217.0
270,180,215.0
270,195,201.0
270,210,197.0
270,225,204.0
270,240,198.0
270,255,166.0
270,270,200.0
270,285,196.0
270,300,158.0
270,315,146.0
270,330,171.0
270,345,138.0
270,360,45.0
270,375,21.0
270,390,13.0
270,405,16.0
270,420,13.0
270,435,18.0
270,450,235.0
270,465,238.0
270,480,243.0
270,495,241.0
270,510,245.0
270,525,239.0
270,540,238.0
270,555,226.0
270,570,233.0
270,585,236.0
285,0,229.0
285,15,229.0
285,30,231.0
285,45,234.0
285,60,232.0
285,75,230.0
285,90,227.0
285,105,227.0
285,120,227.0
285,135,221.0
285,150,221.0
285,165,209.0
285,180,216.0
285,195,205.0
285,210,198.0
285,225,211.0
285,240,207.0
285,255,18.0
285,270,29.0
285,285,18.0
285,300,22.0
285,315,21.0
285,330,16.0
285,345,26.0
285,360,28.0
285,375,15.0
285,390,16.0
285,405,15.0
285,420,14.0
285,435,18.0
285,450,96.0
285,465,27.0
285,480,166.0
285,495,229.0
285,510,232.0
285,525,241.0
285,540,239.0
285,555,243.0
285,570,240.0
285,585,190.0
300,0,230.0
300,15,233.0
300,30,230.0
300,45,232.0
300,60,232.0
300,75,228.0
300,90,222.0
300,105,223.0
300,120,228.0
300,135,229.0
300,150,222.0
300,165,215.0
300,180,212.0
300,195,215.0
300,210,211.0
300,225,34.0
300,240,21.0
300,255,13.0
300,270,30.0
300,285,11.0
300,300,14.0
300,315,22.0
300,330,13.0
300,345,16.0
300,360,13.0
300,375,12.0
300,390,12.0
300,405,13.0
300,420,59.0
300,435,18.0
300,450,52.0
300,465,41.0
300,480,25.0
300,495,28.0
300,510,227.0
300,525,242.0
300,540,244.0
300,555,241.0
300,570,242.0
300,585,233.0
315,0,230.0
315,15,232.0
315,30,232.0
315,45,232.0
315,60,230.0
315,75,27.0
315,90,28.0
315,105,28.0
315,120,27.0
315,135,150.0
315,150,220.0
315,165,224.0
315,180,154.0
315,195,26.0
315,210,21.0
315,225,22.0
315,240,20.0
315,255,15.0
315,270,14.0
315,285,16.0
315,300,16.0
315,315,13.0
315,330,13.0
315,345,12.0
315,360,13.0
315,375,15.0
315,390,13.0
315,405,16.0
315,420,25.0
315,435,19.0
315,450,21.0
315,465,33.0
315,480,32.0
315,495,53.0
315,510,238.0
315,525,242.0
315,540,242.0
315,555,242.0
315,570,241.0
315,585,236.0
330,0,226.0
330,15,223.0
330,30,224.0
330,45,225.0
330,60,222.0
330,75,19.0
330,90,27.0
330,105,24.0
330,120,22.0
330,135,20.0
330,150,19.0
330,165,27.0
330,180,19.0
330,195,21.0
330,210,18.0
330,225,13.0
330,240,24.0
330,255,15.0
330,270,14.0
330,285,14.0
330,300,19.0
330,315,14.0
330,330,13.0
330,345,14.0
330,360,15.0
330,375,11.0
330,390,13.0
330,405,19.0
330,420,18.0
330,435,18.0
330,450,62.0
330,465,54.0
330,480,34.0
330,495,198.0
330,510,239.0
330,525,242.0
330,540,240.0
330,555,241.0
330,570,240.0
330,585,237.0
345,0,205.0
345,15,204.0
345,30,221.0
345,45,221.0
345,60,219.0
345,75,219.0
345,90,24.0
345,105,24.0
345,120,14.0
345,135,50.0
345,150,82.0
345,165,43.0
345,180,18.0
345,195,24.0
345,210,15.0
345,225,9.0
345,240,19.0
345,255,14.0
345,270,16.0
345,285,19.0
345,300,15.0
345,315,15.0
345,330,14.0
345,345,16.0
345,360,17.0
345,375,15.0
345,390,15.0
345,405,18.0
345,420,15.0
345,435,27.0
345,450,40.0
345,465,60.0
345,480,55.0
345,495,225.0
345,510,239.0
345,525,242.0
345,540,240.0
345,555,241.0
345,570,241.0
345,585,227.0
360,0,172.0
360,15,184.0
360,30,210.0
360,45,220.0
360,60,224.0
360,75,206.0
360,90,31.0
360,105,19.0
360,120,30.0
360,135,31.0
360,150,31.0
360,165,34.0
360,180,26.0
360,195,23.0
360,210,21.0
360,225,19.0
360,240,14.0
360,255,19.0
360,270,15.0
360,285,11.0
360,300,13.0
360,315,26.0
360,330,15.0
360,345,13.0
360,360,16.0
360,375,15.0
360,390,16.0
360,405,15.0
360,420,22.0
360,435,31.0
360,450,32.0
360,465,68.0
360,480,232.0
360,495,239.0
360,510,242.0
360,525,244.0
360,540,242.0
360,555,242.0
360,570,241.0
360,585,241.0
375,0,215.0
375,15,218.0
375,30,211.0
375,45,211.0
375,60,198.0
375,75,148.0
375,90,82.0
375,105,63.0
375,120,38.0
375,135,31.0
375,150,44.0
375,165,24.0
375,180,16.0
375,195,20.0
375,210,19.0
375,225,24.0
375,240,23.0
375,255,14.0
375,270,17.0
375,285,11.0
375,300,15.0
375,315,17.0
375,330,13.0
375,345,15.0
375,360,15.0
375,375,18.0
375,390,15.0
375,405,20.0
375,420,33.0
375,435,30.0
375,450,210.0
375,465,235.0
375,480,238.0
375,495,240.0
375,510,242.0
375,525,243.0
375,540,242.0
375,555,242.0
375,570,242.0
375,585,240.0
390,0,209.0
390,15,209.0
390,30,212.0
390,45,218.0
390,60,214.0
390,75,168.0
390,90,145.0
390,105,188.0
390,120,49.0
390,135,75.0
390,150,30.0
390,165,24.0
390,180,24.0
390,195,23.0
390,210,89.0
390,225,33.0
390,240,35.0
390,255,13.0
390,270,12.0
390,285,13.0
390,300,13.0
390,315,14.0
390,330,13.0
390,345,14.0
390,360,14.0
390,375,17.0
390,390,15.0
390,405,18.0
390,420,28.0
390,435,42.0
390,450,229.0
390,465,234.0
390,480,238.0
390,495,236.0
390,510,240.0
390,525,236.0
390,540,242.0
390,555,241.0
390,570,240.0
390,585,238.0
405,0,219.0
405,15,218.0
405,30,220.0
405,45,223.0
405,60,226.0
405,75,212.0
405,90,145.0
405,105,28.0
405,120,68.0
405,135,82.0
405,150,37.0
405,165,34.0
405,180,76.0
405,195,31.0
405,210,24.0
405,225,33.0
405,240,28.0
405,255,18.0
405,270,16.0
405,285,14.0
405,300,14.0
405,315,14.0
405,330,12.0
405,345,13.0
405,360,17.0
405,375,17.0
405,390,17.0
405,405,24.0
405,420,34.0
405,435,32.0
405,450,227.0
405,465,232.0
405,480,237.0
405,495,238.0
405,510,239.0
405,525,241.0
405,540,241.0
405,555,239.0
405,570,240.0
405,585,239.0
420,0,215.0
420,15,211.0
420,30,213.0
420,45,219.0
420,60,213.0
420,75,215.0
420,90,99.0
420,105,199.0
420,120,24.0
420,135,38.0
420,150,35.0
420,165,31.0
420,180,35.0
420,195,29.0
420,210,20.0
420,225,19.0
420,240,17.0
420,255,17.0
420,270,22.0
420,285,17.0
420,300,15.0
420,315,15.0
420,330,13.0
420,345,14.0
420,360,9.0
420,375,12.0
420,390,16.0
420,405,25.0
420,420,32.0
420,435,55.0
420,450,173.0
420,465,230.0
420,480,235.0
420,495,211.0
420,510,229.0
420,525,238.0
420,540,238.0
420,555,225.0
420,570,238.0
420,585,238.0
435,0,157.0
435,15,211.0
435,30,209.0
435,45,220.0
435,60,219.0
435,75,206.0
435,90,105.0
435,105,111.0
435,120,43.0
435,135,42.0
435,150,60.0
435,165,26.0
435,180,24.0
435,195,20.0
435,210,22.0
435,225,25.0
435,240,13.0
435,255,16.0
435,270,23.0
435,285,15.0
435,300,17.0
435,315,15.0
435,330,14.0
435,345,14.0
435,360,15.0
435,375,15.0
435,390,17.0
435,405,20.0
435,420,52.0
435,435,39.0
435,450,24.0
435,465,232.0
435,480,230.0
435,495,234.0
435,510,230.0
435,525,238.0
435,540,244.0
435,555,230.0
435,570,237.0
435,585,235.0
450,0,155.0
450,15,130.0
450,30,141.0
450,45,171.0
450,60,161.0
450,75,137.0
450,90,154.0
450,105,191.0
450,120,48.0
450,135,39.0
450,150,125.0
450,165,38.0
450,180,35.0
450,195,101.0
450,210,20.0
450,225,28.0
450,240,38.0
450,255,31.0
450,270,16.0
450,285,16.0
450,300,16.0
450,315,16.0
450,330,16.0
450,345,17.0
450,360,15.0
450,375,12.0
450,390,20.0
450,405,22.0
450,420,47.0
450,435,42.0
450,450,58.0
450,465,232.0
450,480,236.0
450,495,238.0
450,510,241.0
450,525,239.0
450,540,238.0
450,555,240.0
450,570,240.0
450,585,239.0
465,0,202.0
465,15,205.0
465,30,206.0
465,45,208.0
465,60,212.0
465,75,206.0
465,90,206.0
465,105,229.0
465,120,227.0
465,135,220.0
465,150,81.0
465,165,112.0
465,180,47.0
465,195,70.0
465,210,66.0
465,225,45.0
465,240,40.0
465,255,38.0
465,270,33.0
465,285,18.0
465,300,18.0
465,315,32.0
465,330,19.0
465,345,17.0
465,360,19.0
465,375,15.0
465,390,21.0
465,405,24.0
465,420,54.0
465,435,35.0
465,450,234.0
465,465,231.0
465,480,239.0
465,495,241.0
465,510,239.0
465,525,240.0
465,540,242.0
465,555,241.0
465,570,241.0
465,585,241.0
480,0,213.0
480,15,192.0
480,30,179.0
480,45,191.0
480,60,203.0
480,75,203.0
480,90,204.0
480,105,229.0
480,120,230.0
480,135,230.0
480,150,230.0
480,165,228.0
480,180,226.0
480,195,226.0
480,210,224.0
480,225,223.0
480,240,213.0
480,255,221.0
480,270,48.0
480,285,68.0
480,300,77.0
480,315,60.0
480,330,18.0
480,345,23.0
480,360,21.0
480,375,21.0
480,390,32.0
480,405,73.0
480,420,39.0
480,435,35.0
480,450,39.0
480,465,238.0
480,480,243.0
480,495,236.0
480,510,203.0
480,525,243.0
480,540,243.0
480,555,242.0
480,570,241.0
480,585,239.0
495,0,219.0
495,15,210.0
495,30,212.0
495,45,198.0
495,60,212.0
495,75,216.0
495,90,215.0
495,105,230.0
495,120,232.0
495,135,229.0
495,150,229.0
495,165,227.0
495,180,226.0
495,195,227.0
495,210,226.0
495,225,225.0
495,240,223.0
495,255,14.0
495,270,19.0
495,285,77.0
495,300,55.0
495,315,40.0
495,330,92.0
495,345,64.0
495,360,128.0
495,375,70.0
495,390,60.0
495,405,91.0
495,420,45.0
495,435,48.0
495,450,41.0
495,465,236.0
495,480,241.0
495,495,242.0
495,510,239.0
495,525,247.0
495,540,242.0
495,555,242.0
495,570,242.0
495,585,241.0
510,0,179.0
510,15,172.0
510,30,209.0
510,45,206.0
510,60,212.0
510,75,200.0
510,90,209.0
510,105,230.0
510,120,230.0
510,135,230.0
510,150,229.0
510,165,229.0
510,180,226.0
510,195,226.0
510,210,224.0
510,225,224.0
510,240,229.0
510,255,33.0
510,270,21.0
510,285,20.0
510,300,42.0
510,315,30.0
510,330,67.0
510,345,79.0
510,360,100.0
510,375,65.0
510,390,72.0
510,405,45.0
510,420,43.0
510,435,50.0
510,450,38.0
510,465,236.0
510,480,242.0
510,495,242.0
510,510,245.0
510,525,246.0
510,540,241.0
510,555,229.0
510,570,241.0
510,585,240.0
525,0,210.0
525,15,214.0
525,30,216.0
525,45,196.0
525,60,212.0
525,75,214.0
525,90,209.0
525,105,232.0
525,120,230.0
525,135,230.0
525,150,229.0
525,165,229.0
525,180,228.0
525,195,227.0
525,210,224.0
525,225,224.0
525,240,220.0
525,255,134.0
525,270,28.0
525,285,11.0
525,300,38.0
525,315,35.0
525,330,24.0
525,345,21.0
525,360,67.0
525,375,137.0
525,390,53.0
525,405,56.0
525,420,72.0
525,435,37.0
525,450,42.0
525,465,239.0
525,480,241.0
525,495,244.0
525,510,245.0
525,525,243.0
525,540,242.0
525,555,241.0
525,570,240.0
525,585,239.0
540,0,163.0
540,15,170.0
540,30,159.0
540,45,169.0
540,60,195.0
540,75,209.0
540,90,203.0
540,105,232.0
540,120,229.0
540,135,229.0
540,150,227.0
540,165,226.0
540,180,226.0
540,195,226.0
540,210,224.0
540,225,224.0
540,240,224.0
540,255,225.0
540,270,227.0
540,285,226.0
540,300,97.0
540,315,37.0
540,330,26.0
540,345,24.0
540,360,22.0
540,375,36.0
540,390,33.0
540,405,99.0
540,420,86.0
540,435,43.0
540,450,40.0
540,465,239.0
540,480,244.0
540,495,245.0
540,510,245.0
540,525,242.0
540,540,244.0
540,555,239.0
540,570,240.0
540,585,241.0
555,0,190.0
555,15,200.0
555,30,207.0
555,45,187.0
555,60,187.0
555,75,197.0
555,90,206.0
555,105,231.0
555,120,230.0
555,135,227.0
555,150,229.0
555,165,228.0
555,180,229.0
555,195,227.0
555,210,227.0
555,225,227.0
555,240,230.0
555,255,228.0
555,270,228.0
555,285,230.0
555,300,230.0
555,315,133.0
555,330,44.0
555,345,30.0
555,360,27.0
555,375,26.0
555,390,27.0
555,405,31.0
555,420,28.0
555,435,96.0
555,450,242.0
555,465,242.0
555,480,244.0
555,495,243.0
555,510,245.0
555,525,244.0
555,540,243.0
555,555,242.0
555,570,218.0
555,585,240.0
570,0,147.0
570,15,196.0
570,30,204.0
570,45,208.0
570,60,196.0
570,75,207.0
570,90,187.0
570,105,226.0
570,120,235.0
570,135,232.0
570,150,234.0
570,165,231.0
570,180,231.0
570,195,229.0
570,210,229.0
570,225,229.0
570,240,231.0
570,255,231.0
570,270,231.0
570,285,233.0
570,300,235.0
570,315,226.0
570,330,224.0
570,345,53.0
570,360,33.0
570,375,33.0
570,390,31.0
570,405,36.0
570,420,39.0
570,435,43.0
570,450,242.0
570,465,245.0
570,480,245.0
570,495,245.0
570,510,247.0
570,525,247.0
570,540,247.0
570,555,242.0
570,570,241.0
570,585,243.0
585,0,206.0
585,15,220.0
585,30,215.0
585,45,215.0
585,60,210.0
585,75,211.0
585,90,218.0
585,105,233.0
585,120,234.0
585,135,236.0
585,150,235.0
585,165,236.0
585,180,233.0
585,195,232.0
585,210,235.0
585,225,233.0
585,240,237.0
585,255,235.0
585,270,234.0
585,285,234.0
585,300,237.0
585,315,236.0
585,330,233.0
585,345,217.0
585,360,128.0
585,375,54.0
585,390,33.0
585,405,38.0
585,420,41.0
585,435,31.0
585,450,242.0
585,465,247.0
585,480,248.0
585,495,245.0
585,510,248.0
585,525,250.0
585,540,247.0
585,555,247.0
585,570,248.0
585,585,251.0
